event_id,account_id,event_name,feature,occurred_at,received_at,properties
evt_0002_06_00,acct_0002,session_started,dashboard,2026-07-07T02:00:00+00:00,2026-07-07T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_06_01,acct_0002,feature_used,alerts,2026-07-07T03:02:00+00:00,2026-07-07T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_06_02,acct_0002,feature_used,reports,2026-07-07T04:04:00+00:00,2026-07-07T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_06_03,acct_0002,session_started,dashboard,2026-07-07T05:06:00+00:00,2026-07-07T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_06_04,acct_0002,feature_used,alerts,2026-07-07T06:08:00+00:00,2026-07-07T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_06_05,acct_0002,feature_used,reports,2026-07-07T07:10:00+00:00,2026-07-07T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_06_06,acct_0002,session_started,dashboard,2026-07-07T08:12:00+00:00,2026-07-07T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_07_00,acct_0002,session_started,dashboard,2026-07-08T02:00:00+00:00,2026-07-08T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_07_01,acct_0002,feature_used,alerts,2026-07-08T03:02:00+00:00,2026-07-08T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_07_02,acct_0002,feature_used,reports,2026-07-08T04:04:00+00:00,2026-07-08T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_07_03,acct_0002,session_started,dashboard,2026-07-08T05:06:00+00:00,2026-07-08T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_07_04,acct_0002,feature_used,alerts,2026-07-08T06:08:00+00:00,2026-07-08T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_07_05,acct_0002,feature_used,reports,2026-07-08T07:10:00+00:00,2026-07-08T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_07_06,acct_0002,session_started,dashboard,2026-07-08T08:12:00+00:00,2026-07-08T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_08_00,acct_0002,session_started,dashboard,2026-07-09T02:00:00+00:00,2026-07-09T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_08_01,acct_0002,feature_used,alerts,2026-07-09T03:02:00+00:00,2026-07-09T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_08_02,acct_0002,feature_used,reports,2026-07-09T04:04:00+00:00,2026-07-09T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_08_03,acct_0002,session_started,dashboard,2026-07-09T05:06:00+00:00,2026-07-09T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_08_04,acct_0002,feature_used,alerts,2026-07-09T06:08:00+00:00,2026-07-09T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_08_05,acct_0002,feature_used,reports,2026-07-09T07:10:00+00:00,2026-07-09T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_08_06,acct_0002,session_started,dashboard,2026-07-09T08:12:00+00:00,2026-07-09T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_09_00,acct_0002,session_started,dashboard,2026-07-10T02:00:00+00:00,2026-07-10T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_09_01,acct_0002,feature_used,alerts,2026-07-10T03:02:00+00:00,2026-07-10T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_09_02,acct_0002,feature_used,reports,2026-07-10T04:04:00+00:00,2026-07-10T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_09_03,acct_0002,session_started,dashboard,2026-07-10T05:06:00+00:00,2026-07-10T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_09_04,acct_0002,feature_used,alerts,2026-07-10T06:08:00+00:00,2026-07-10T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_09_05,acct_0002,feature_used,reports,2026-07-10T07:10:00+00:00,2026-07-10T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_09_06,acct_0002,session_started,dashboard,2026-07-10T08:12:00+00:00,2026-07-10T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_10_00,acct_0002,session_started,dashboard,2026-07-11T02:00:00+00:00,2026-07-11T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_10_01,acct_0002,feature_used,alerts,2026-07-11T03:02:00+00:00,2026-07-11T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_10_02,acct_0002,feature_used,reports,2026-07-11T04:04:00+00:00,2026-07-11T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_10_03,acct_0002,session_started,dashboard,2026-07-11T05:06:00+00:00,2026-07-11T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_10_04,acct_0002,feature_used,alerts,2026-07-11T06:08:00+00:00,2026-07-11T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_10_05,acct_0002,feature_used,reports,2026-07-11T07:10:00+00:00,2026-07-11T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_10_06,acct_0002,session_started,dashboard,2026-07-11T08:12:00+00:00,2026-07-11T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_11_00,acct_0002,session_started,dashboard,2026-07-12T02:00:00+00:00,2026-07-12T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_11_01,acct_0002,feature_used,alerts,2026-07-12T03:02:00+00:00,2026-07-12T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_11_02,acct_0002,feature_used,reports,2026-07-12T04:04:00+00:00,2026-07-12T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_11_03,acct_0002,session_started,dashboard,2026-07-12T05:06:00+00:00,2026-07-12T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_11_04,acct_0002,feature_used,alerts,2026-07-12T06:08:00+00:00,2026-07-12T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_11_05,acct_0002,feature_used,reports,2026-07-12T07:10:00+00:00,2026-07-12T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_11_06,acct_0002,session_started,dashboard,2026-07-12T08:12:00+00:00,2026-07-12T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_12_00,acct_0002,session_started,dashboard,2026-07-13T02:00:00+00:00,2026-07-13T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_12_01,acct_0002,feature_used,alerts,2026-07-13T03:02:00+00:00,2026-07-13T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_12_02,acct_0002,feature_used,reports,2026-07-13T04:04:00+00:00,2026-07-13T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_12_03,acct_0002,session_started,dashboard,2026-07-13T05:06:00+00:00,2026-07-13T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_12_04,acct_0002,feature_used,alerts,2026-07-13T06:08:00+00:00,2026-07-13T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_12_05,acct_0002,feature_used,reports,2026-07-13T07:10:00+00:00,2026-07-13T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_12_06,acct_0002,session_started,dashboard,2026-07-13T08:12:00+00:00,2026-07-13T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_13_00,acct_0002,session_started,dashboard,2026-07-14T02:00:00+00:00,2026-07-14T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_13_01,acct_0002,feature_used,alerts,2026-07-14T03:02:00+00:00,2026-07-14T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_13_02,acct_0002,feature_used,reports,2026-07-14T04:04:00+00:00,2026-07-14T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_13_03,acct_0002,session_started,dashboard,2026-07-14T05:06:00+00:00,2026-07-14T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_13_04,acct_0002,feature_used,alerts,2026-07-14T06:08:00+00:00,2026-07-14T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_13_05,acct_0002,feature_used,reports,2026-07-14T07:10:00+00:00,2026-07-14T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_13_06,acct_0002,session_started,dashboard,2026-07-14T08:12:00+00:00,2026-07-14T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_14_00,acct_0002,session_started,dashboard,2026-07-15T02:00:00+00:00,2026-07-15T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_14_01,acct_0002,feature_used,alerts,2026-07-15T03:02:00+00:00,2026-07-15T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_14_02,acct_0002,feature_used,reports,2026-07-15T04:04:00+00:00,2026-07-15T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_14_03,acct_0002,session_started,dashboard,2026-07-15T05:06:00+00:00,2026-07-15T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_14_04,acct_0002,feature_used,alerts,2026-07-15T06:08:00+00:00,2026-07-15T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_14_05,acct_0002,feature_used,reports,2026-07-15T07:10:00+00:00,2026-07-15T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_14_06,acct_0002,session_started,dashboard,2026-07-15T08:12:00+00:00,2026-07-15T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_15_00,acct_0002,session_started,dashboard,2026-07-16T02:00:00+00:00,2026-07-16T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_15_01,acct_0002,feature_used,alerts,2026-07-16T03:02:00+00:00,2026-07-16T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_15_02,acct_0002,feature_used,reports,2026-07-16T04:04:00+00:00,2026-07-16T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_15_03,acct_0002,session_started,dashboard,2026-07-16T05:06:00+00:00,2026-07-16T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_15_04,acct_0002,feature_used,alerts,2026-07-16T06:08:00+00:00,2026-07-16T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_15_05,acct_0002,feature_used,reports,2026-07-16T07:10:00+00:00,2026-07-16T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_15_06,acct_0002,session_started,dashboard,2026-07-16T08:12:00+00:00,2026-07-16T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_16_00,acct_0002,session_started,dashboard,2026-07-17T02:00:00+00:00,2026-07-17T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_16_01,acct_0002,feature_used,alerts,2026-07-17T03:02:00+00:00,2026-07-17T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_16_02,acct_0002,feature_used,reports,2026-07-17T04:04:00+00:00,2026-07-17T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_16_03,acct_0002,session_started,dashboard,2026-07-17T05:06:00+00:00,2026-07-17T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_16_04,acct_0002,feature_used,alerts,2026-07-17T06:08:00+00:00,2026-07-17T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_16_05,acct_0002,feature_used,reports,2026-07-17T07:10:00+00:00,2026-07-17T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_16_06,acct_0002,session_started,dashboard,2026-07-17T08:12:00+00:00,2026-07-17T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_17_00,acct_0002,session_started,dashboard,2026-07-18T02:00:00+00:00,2026-07-18T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_17_01,acct_0002,feature_used,alerts,2026-07-18T03:02:00+00:00,2026-07-18T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_17_02,acct_0002,feature_used,reports,2026-07-18T04:04:00+00:00,2026-07-18T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_17_03,acct_0002,session_started,dashboard,2026-07-18T05:06:00+00:00,2026-07-18T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_17_04,acct_0002,feature_used,alerts,2026-07-18T06:08:00+00:00,2026-07-18T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_17_05,acct_0002,feature_used,reports,2026-07-18T07:10:00+00:00,2026-07-18T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_17_06,acct_0002,session_started,dashboard,2026-07-18T08:12:00+00:00,2026-07-18T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_18_00,acct_0002,session_started,dashboard,2026-07-19T02:00:00+00:00,2026-07-19T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_18_01,acct_0002,feature_used,alerts,2026-07-19T03:02:00+00:00,2026-07-19T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_18_02,acct_0002,feature_used,reports,2026-07-19T04:04:00+00:00,2026-07-19T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_18_03,acct_0002,session_started,dashboard,2026-07-19T05:06:00+00:00,2026-07-19T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_18_04,acct_0002,feature_used,alerts,2026-07-19T06:08:00+00:00,2026-07-19T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_18_05,acct_0002,feature_used,reports,2026-07-19T07:10:00+00:00,2026-07-19T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_18_06,acct_0002,session_started,dashboard,2026-07-19T08:12:00+00:00,2026-07-19T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_19_00,acct_0002,session_started,dashboard,2026-07-20T02:00:00+00:00,2026-07-20T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_19_01,acct_0002,feature_used,alerts,2026-07-20T03:02:00+00:00,2026-07-20T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_19_02,acct_0002,feature_used,reports,2026-07-20T04:04:00+00:00,2026-07-20T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_19_03,acct_0002,session_started,dashboard,2026-07-20T05:06:00+00:00,2026-07-20T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_19_04,acct_0002,feature_used,alerts,2026-07-20T06:08:00+00:00,2026-07-20T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_19_05,acct_0002,feature_used,reports,2026-07-20T07:10:00+00:00,2026-07-20T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_19_06,acct_0002,session_started,dashboard,2026-07-20T08:12:00+00:00,2026-07-20T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_20_00,acct_0002,session_started,dashboard,2026-07-21T02:00:00+00:00,2026-07-21T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_20_01,acct_0002,feature_used,alerts,2026-07-21T03:02:00+00:00,2026-07-21T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_20_02,acct_0002,feature_used,reports,2026-07-21T04:04:00+00:00,2026-07-21T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_20_03,acct_0002,session_started,dashboard,2026-07-21T05:06:00+00:00,2026-07-21T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_20_04,acct_0002,feature_used,alerts,2026-07-21T06:08:00+00:00,2026-07-21T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_20_05,acct_0002,feature_used,reports,2026-07-21T07:10:00+00:00,2026-07-21T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_20_06,acct_0002,session_started,dashboard,2026-07-21T08:12:00+00:00,2026-07-21T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_21_00,acct_0002,session_started,dashboard,2026-07-22T02:00:00+00:00,2026-07-22T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_21_01,acct_0002,feature_used,alerts,2026-07-22T03:02:00+00:00,2026-07-22T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_21_02,acct_0002,feature_used,reports,2026-07-22T04:04:00+00:00,2026-07-22T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_21_03,acct_0002,session_started,dashboard,2026-07-22T05:06:00+00:00,2026-07-22T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_21_04,acct_0002,feature_used,alerts,2026-07-22T06:08:00+00:00,2026-07-22T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_21_05,acct_0002,feature_used,reports,2026-07-22T07:10:00+00:00,2026-07-22T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_21_06,acct_0002,session_started,dashboard,2026-07-22T08:12:00+00:00,2026-07-22T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_22_00,acct_0002,session_started,dashboard,2026-07-23T02:00:00+00:00,2026-07-23T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_22_01,acct_0002,feature_used,alerts,2026-07-23T03:02:00+00:00,2026-07-23T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_22_02,acct_0002,feature_used,reports,2026-07-23T04:04:00+00:00,2026-07-23T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_22_03,acct_0002,session_started,dashboard,2026-07-23T05:06:00+00:00,2026-07-23T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_22_04,acct_0002,feature_used,alerts,2026-07-23T06:08:00+00:00,2026-07-23T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_22_05,acct_0002,feature_used,reports,2026-07-23T07:10:00+00:00,2026-07-23T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_22_06,acct_0002,session_started,dashboard,2026-07-23T08:12:00+00:00,2026-07-23T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_23_00,acct_0002,session_started,dashboard,2026-07-24T02:00:00+00:00,2026-07-24T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_23_01,acct_0002,feature_used,alerts,2026-07-24T03:02:00+00:00,2026-07-24T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_23_02,acct_0002,feature_used,reports,2026-07-24T04:04:00+00:00,2026-07-24T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_23_03,acct_0002,session_started,dashboard,2026-07-24T05:06:00+00:00,2026-07-24T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_23_04,acct_0002,feature_used,alerts,2026-07-24T06:08:00+00:00,2026-07-24T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_23_05,acct_0002,feature_used,reports,2026-07-24T07:10:00+00:00,2026-07-24T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_23_06,acct_0002,session_started,dashboard,2026-07-24T08:12:00+00:00,2026-07-24T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_24_00,acct_0002,session_started,dashboard,2026-07-25T02:00:00+00:00,2026-07-25T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_24_01,acct_0002,feature_used,alerts,2026-07-25T03:02:00+00:00,2026-07-25T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_24_02,acct_0002,feature_used,reports,2026-07-25T04:04:00+00:00,2026-07-25T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_24_03,acct_0002,session_started,dashboard,2026-07-25T05:06:00+00:00,2026-07-25T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_24_04,acct_0002,feature_used,alerts,2026-07-25T06:08:00+00:00,2026-07-25T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_24_05,acct_0002,feature_used,reports,2026-07-25T07:10:00+00:00,2026-07-25T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_24_06,acct_0002,session_started,dashboard,2026-07-25T08:12:00+00:00,2026-07-25T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_25_00,acct_0002,session_started,dashboard,2026-07-26T02:00:00+00:00,2026-07-26T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_25_01,acct_0002,feature_used,alerts,2026-07-26T03:02:00+00:00,2026-07-26T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_25_02,acct_0002,feature_used,reports,2026-07-26T04:04:00+00:00,2026-07-26T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_25_03,acct_0002,session_started,dashboard,2026-07-26T05:06:00+00:00,2026-07-26T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_25_04,acct_0002,feature_used,alerts,2026-07-26T06:08:00+00:00,2026-07-26T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_25_05,acct_0002,feature_used,reports,2026-07-26T07:10:00+00:00,2026-07-26T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_25_06,acct_0002,session_started,dashboard,2026-07-26T08:12:00+00:00,2026-07-26T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_26_00,acct_0002,session_started,dashboard,2026-07-27T02:00:00+00:00,2026-07-27T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_26_01,acct_0002,feature_used,alerts,2026-07-27T03:02:00+00:00,2026-07-27T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_26_02,acct_0002,feature_used,reports,2026-07-27T04:04:00+00:00,2026-07-27T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_26_03,acct_0002,session_started,dashboard,2026-07-27T05:06:00+00:00,2026-07-27T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_26_04,acct_0002,feature_used,alerts,2026-07-27T06:08:00+00:00,2026-07-27T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_26_05,acct_0002,feature_used,reports,2026-07-27T07:10:00+00:00,2026-07-27T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_26_06,acct_0002,session_started,dashboard,2026-07-27T08:12:00+00:00,2026-07-27T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_27_00,acct_0002,session_started,dashboard,2026-07-28T02:00:00+00:00,2026-07-28T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_27_01,acct_0002,feature_used,alerts,2026-07-28T03:02:00+00:00,2026-07-28T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_27_02,acct_0002,feature_used,reports,2026-07-28T04:04:00+00:00,2026-07-28T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_27_03,acct_0002,session_started,dashboard,2026-07-28T05:06:00+00:00,2026-07-28T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_27_04,acct_0002,feature_used,alerts,2026-07-28T06:08:00+00:00,2026-07-28T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_27_05,acct_0002,feature_used,reports,2026-07-28T07:10:00+00:00,2026-07-28T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_27_06,acct_0002,session_started,dashboard,2026-07-28T08:12:00+00:00,2026-07-28T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_28_00,acct_0002,session_started,dashboard,2026-07-29T02:00:00+00:00,2026-07-29T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_28_01,acct_0002,feature_used,alerts,2026-07-29T03:02:00+00:00,2026-07-29T03:05:00+00:00,"{""user_id"":""usr_0002_01""}"
evt_0002_28_02,acct_0002,feature_used,reports,2026-07-29T04:04:00+00:00,2026-07-29T04:08:00+00:00,"{""user_id"":""usr_0002_02""}"
evt_0002_28_03,acct_0002,session_started,dashboard,2026-07-29T05:06:00+00:00,2026-07-29T05:11:00+00:00,"{""user_id"":""usr_0002_03""}"
evt_0002_28_04,acct_0002,feature_used,alerts,2026-07-29T06:08:00+00:00,2026-07-29T06:14:00+00:00,"{""user_id"":""usr_0002_04""}"
evt_0002_28_05,acct_0002,feature_used,reports,2026-07-29T07:10:00+00:00,2026-07-29T07:17:00+00:00,"{""user_id"":""usr_0002_05""}"
evt_0002_28_06,acct_0002,session_started,dashboard,2026-07-29T08:12:00+00:00,2026-07-29T08:20:00+00:00,"{""user_id"":""usr_0002_00""}"
evt_0002_29_00,acct_0002,session_started,dashboard,2026-07-30T02:00:00+00:00,2026-07-30T02:02:00+00:00,"{""user_id"":""usr_0002_00""}"
